Avg Salary,Mean of Avg Salary,Median of Avg,Median of Avg Salary,Max of Avg Salary,Standard Deviation of Avg Salary,,Rating,Mean of Rating,Median of Rating,Min of Rating,Max of Rating,Standard Deviation of Rating
61500,,,,,,,4.7,,,,,
61500,,,,,,,2.5,,,,,
61500,,,,,,,4.8,,,,,
61500,,,,,,,2.4,,,,,
61500,,,,,,,3.8,,,,,
61500,,,,,,,3.5,,,,,
61500,,,,,,,3.5,,,,,
61500,,,,,,,3.0,,,,,
61500,,,,,,,3.5,,,,,
61500,,,,,,,4.1,,,,,
61500,,,,,,,4.6,,,,,
61500,,,,,,,3.6,,,,,
61500,,,,,,,3.4,,,,,
61500,,,,,,,4.2,,,,,
61500,,,,,,,3.6,,,,,
61500,,,,,,,3.7,,,,,
61500,,,,,,,2.9,,,,,
61500,,,,,,,2.7,,,,,
61500,,,,,,,3.3,,,,,
61500,,,,,,,2.8,,,,,
61500,,,,,,,3.6,,,,,
98500,,,,,,,3.4,,,,,
98500,,,,,,,3.6,,,,,
98500,,,,,,,4.5,,,,,
98500,,,,,,,4.7,,,,,
98500,,,,,,,3.6,,,,,
98500,,,,,,,4.0,,,,,
98500,,,,,,,4.0,,,,,
98500,,,,,,,3.6,,,,,
98500,,,,,,,3.8,,,,,
98500,,,,,,,4.0,,,,,
98500,,,,,,,3.2,,,,,
98500,,,,,,,3.6,,,,,
98500,,,,,,,3.2,,,,,
98500,,,,,,,4.4,,,,,
98500,,,,,,,3.6,,,,,
98500,,,,,,,5.0,,,,,
98500,,,,,,,5.0,,,,,
98500,,,,,,,-1.0,,,,,
98500,,,,,,,3.7,,,,,
98500,,,,,,,3.8,,,,,
98500,,,,,,,3.0,,,,,
98500,,,,,,,3.1,,,,,
98500,,,,,,,4.8,,,,,
98500,,,,,,,2.2,,,,,
73500,,,,,,,3.1,,,,,
73500,,,,,,,4.4,,,,,
73500,,,,,,,3.2,,,,,
73500,,,,,,,3.7,,,,,
73500,,,,,,,3.5,,,,,
73500,,,,,,,4.0,,,,,
73500,,,,,,,3.2,,,,,
73500,,,,,,,3.5,,,,,
73500,,,,,,,4.9,,,,,
73500,,,,,,,4.1,,,,,
73500,,,,,,,4.6,,,,,
73500,,,,,,,3.6,,,,,
73500,,,,,,,3.0,,,,,
73500,,,,,,,3.2,,,,,
73500,,,,,,,2.9,,,,,
73500,,,,,,,3.9,,,,,
73500,,,,,,,3.6,,,,,
73500,,,,,,,3.6,,,,,
73500,,,,,,,3.6,,,,,
73500,,,,,,,4.4,,,,,
73500,,,,,,,4.6,,,,,
73500,,,,,,,3.1,,,,,
73500,,,,,,,3.1,,,,,
73500,,,,,,,3.4,,,,,
73500,,,,,,,2.9,,,,,
73500,,,,,,,3.9,,,,,
74000,,,,,,,4.3,,,,,
74000,,,,,,,3.6,,,,,
74000,,,,,,,3.9,,,,,
74000,,,,,,,3.8,,,,,
74000,,,,,,,2.9,,,,,
74000,,,,,,,3.4,,,,,
74000,,,,,,,3.4,,,,,
74000,,,,,,,3.7,,,,,
74000,,,,,,,3.1,,,,,
74000,,,,,,,3.1,,,,,
74000,,,,,,,3.1,,,,,
74000,,,,,,,2.5,,,,,
74000,,,,,,,2.5,,,,,
74000,,,,,,,3.9,,,,,
74000,,,,,,,5.0,,,,,
74000,,,,,,,4.5,,,,,
74000,,,,,,,3.3,,,,,
74000,,,,,,,3.2,,,,,
74000,,,,,,,3.5,,,,,
74000,,,,,,,3.0,,,,,
74000,,,,,,,-1.0,,,,,
74000,,,,,,,4.0,,,,,
74000,,,,,,,3.5,,,,,
68500,,,,,,,3.0,,,,,
68500,,,,,,,4.9,,,,,
68500,,,,,,,3.9,,,,,
68500,,,,,,,4.3,,,,,
68500,,,,,,,4.5,,,,,
68500,,,,,,,-1.0,,,,,
68500,,,,,,,3.7,,,,,
68500,,,,,,,4.2,,,,,
68500,,,,,,,2.7,,,,,
68500,,,,,,,2.9,,,,,
68500,,,,,,,3.6,,,,,
68500,,,,,,,3.1,,,,,
68500,,,,,,,4.4,,,,,
68500,,,,,,,3.5,,,,,
68500,,,,,,,3.4,,,,,
68500,,,,,,,3.6,,,,,
68500,,,,,,,3.8,,,,,
68500,,,,,,,3.7,,,,,
68500,,,,,,,3.7,,,,,
68500,,,,,,,3.8,,,,,
68500,,,,,,,4.1,,,,,
68500,,,,,,,4.1,,,,,
61500,,,,,,,4.1,,,,,
61500,,,,,,,4.0,,,,,
61500,,,,,,,3.8,,,,,
61500,,,,,,,2.9,,,,,
61500,,,,,,,3.1,,,,,
61500,,,,,,,4.5,,,,,
61500,,,,,,,3.1,,,,,
61500,,,,,,,2.8,,,,,
61500,,,,,,,2.9,,,,,
59500,,,,,,,3.6,,,,,
59500,,,,,,,3.6,,,,,
59500,,,,,,,2.3,,,,,
59500,,,,,,,3.2,,,,,
59500,,,,,,,3.6,,,,,
59500,,,,,,,4.7,,,,,
59500,,,,,,,3.9,,,,,
59500,,,,,,,3.9,,,,,
59500,,,,,,,3.9,,,,,
59500,,,,,,,3.8,,,,,
59500,,,,,,,5.0,,,,,
59500,,,,,,,3.7,,,,,
59500,,,,,,,3.5,,,,,
59500,,,,,,,3.8,,,,,
59500,,,,,,,4.2,,,,,
59500,,,,,,,3.3,,,,,
59500,,,,,,,3.3,,,,,
59500,,,,,,,4.1,,,,,
59500,,,,,,,3.9,,,,,
59500,,,,,,,4.3,,,,,
59500,,,,,,,4.1,,,,,
59500,,,,,,,3.5,,,,,
59500,,,,,,,3.8,,,,,
59500,,,,,,,3.6,,,,,
59500,,,,,,,3.5,,,,,
53000,,,,,,,3.2,,,,,
53000,,,,,,,2.4,,,,,
53000,,,,,,,4.3,,,,,
53000,,,,,,,3.1,,,,,
53000,,,,,,,3.5,,,,,
53000,,,,,,,3.9,,,,,
53000,,,,,,,5.0,,,,,
53000,,,,,,,2.4,,,,,
53000,,,,,,,4.2,,,,,
53000,,,,,,,4.3,,,,,
53000,,,,,,,-1.0,,,,,
53000,,,,,,,2.7,,,,,
53000,,,,,,,4.6,,,,,
53000,,,,,,,3.9,,,,,
53000,,,,,,,3.5,,,,,
53000,,,,,,,3.2,,,,,
53000,,,,,,,2.7,,,,,
53000,,,,,,,3.9,,,,,
53000,,,,,,,3.1,,,,,
53000,,,,,,,4.5,,,,,
53000,,,,,,,3.8,,,,,
53000,,,,,,,3.2,,,,,
53000,,,,,,,4.1,,,,,
53000,,,,,,,3.5,,,,,
40500,,,,,,,4.3,,,,,
40500,,,,,,,3.7,,,,,
40500,,,,,,,4.3,,,,,
40500,,,,,,,3.8,,,,,
40500,,,,,,,4.0,,,,,
40500,,,,,,,3.9,,,,,
40500,,,,,,,3.9,,,,,
40500,,,,,,,3.4,,,,,
40500,,,,,,,2.4,,,,,
40500,,,,,,,3.2,,,,,
40500,,,,,,,3.8,,,,,
40500,,,,,,,2.6,,,,,
40500,,,,,,,3.2,,,,,
40500,,,,,,,3.9,,,,,
40500,,,,,,,3.7,,,,,
40500,,,,,,,4.7,,,,,
40500,,,,,,,4.2,,,,,
40500,,,,,,,3.5,,,,,
40500,,,,,,,3.5,,,,,
40500,,,,,,,3.7,,,,,
40500,,,,,,,3.2,,,,,
40500,,,,,,,2.7,,,,,
40500,,,,,,,4.5,,,,,
40500,,,,,,,4.1,,,,,
40500,,,,,,,3.9,,,,,
40500,,,,,,,3.6,,,,,
88500,,,,,,,3.6,,,,,
88500,,,,,,,4.1,,,,,
88500,,,,,,,4.4,,,,,
88500,,,,,,,3.5,,,,,
88500,,,,,,,2.3,,,,,
88500,,,,,,,4.2,,,,,
88500,,,,,,,2.4,,,,,
88500,,,,,,,3.7,,,,,
88500,,,,,,,4.2,,,,,
88500,,,,,,,4.3,,,,,
88500,,,,,,,3.2,,,,,
88500,,,,,,,3.5,,,,,
88500,,,,,,,3.7,,,,,
88500,,,,,,,3.9,,,,,
88500,,,,,,,3.6,,,,,
88500,,,,,,,3.4,,,,,
88500,,,,,,,3.4,,,,,
88500,,,,,,,4.2,,,,,
88500,,,,,,,5.0,,,,,
88500,,,,,,,3.3,,,,,
88500,,,,,,,3.9,,,,,
88500,,,,,,,3.7,,,,,
88500,,,,,,,2.8,,,,,
88500,,,,,,,1.6,,,,,
88500,,,,,,,2.7,,,,,
71500,,,,,,,4.6,,,,,
71500,,,,,,,3.8,,,,,
71500,,,,,,,3.3,,,,,
71500,,,,,,,4.8,,,,,
71500,,,,,,,3.5,,,,,
71500,,,,,,,5.0,,,,,
71500,,,,,,,3.6,,,,,
71500,,,,,,,4.2,,,,,
71500,,,,,,,3.1,,,,,
71500,,,,,,,1.6,,,,,
71500,,,,,,,4.5,,,,,
71500,,,,,,,3.3,,,,,
71500,,,,,,,3.2,,,,,
71500,,,,,,,3.9,,,,,
71500,,,,,,,4.0,,,,,
71500,,,,,,,4.1,,,,,
52500,,,,,,,3.9,,,,,
52500,,,,,,,3.4,,,,,
52500,,,,,,,4.0,,,,,
52500,,,,,,,3.1,,,,,
52500,,,,,,,3.0,,,,,
52500,,,,,,,3.9,,,,,
52500,,,,,,,3.9,,,,,
52500,,,,,,,3.7,,,,,
52500,,,,,,,4.1,,,,,
52500,,,,,,,3.4,,,,,
52500,,,,,,,3.4,,,,,
52500,,,,,,,4.3,,,,,
52500,,,,,,,4.0,,,,,
52500,,,,,,,2.8,,,,,
52500,,,,,,,3.7,,,,,
52500,,,,,,,5.0,,,,,
52500,,,,,,,3.0,,,,,
52500,,,,,,,4.0,,,,,
52500,,,,,,,4.5,,,,,
52500,,,,,,,3.5,,,,,
52500,,,,,,,3.3,,,,,
52500,,,,,,,-1.0,,,,,
52500,,,,,,,4.1,,,,,
52500,,,,,,,2.9,,,,,
52500,,,,,,,3.7,,,,,
52500,,,,,,,4.0,,,,,
52500,,,,,,,4.0,,,,,
52500,,,,,,,3.5,,,,,
81000,,,,,,,3.3,,,,,
81000,,,,,,,-1.0,,,,,
81000,,,,,,,2.6,,,,,
81000,,,,,,,3.3,,,,,
81000,,,,,,,3.9,,,,,
81000,,,,,,,3.8,,,,,
81000,,,,,,,4.1,,,,,
81000,,,,,,,3.2,,,,,
81000,,,,,,,3.8,,,,,
81000,,,,,,,4.0,,,,,
81000,,,,,,,-1.0,,,,,
81000,,,,,,,3.9,,,,,
81000,,,,,,,4.4,,,,,
81000,,,,,,,3.3,,,,,
81000,,,,,,,-1.0,,,,,
81000,,,,,,,3.1,,,,,
81000,,,,,,,3.1,,,,,
99000,,,,,,,3.6,,,,,
99000,,,,,,,3.3,,,,,
99000,,,,,,,4.3,,,,,
99000,,,,,,,3.0,,,,,
99000,,,,,,,4.5,,,,,
99000,,,,,,,3.7,,,,,
99000,,,,,,,4.2,,,,,
99000,,,,,,,3.7,,,,,
99000,,,,,,,3.4,,,,,
99000,,,,,,,4.2,,,,,
99000,,,,,,,5.0,,,,,
99000,,,,,,,3.2,,,,,
99000,,,,,,,3.0,,,,,
99000,,,,,,,4.4,,,,,
99000,,,,,,,3.4,,,,,
99000,,,,,,,4.8,,,,,
99000,,,,,,,3.2,,,,,
99000,,,,,,,3.8,,,,,
99000,,,,,,,3.9,,,,,
99000,,,,,,,2.8,,,,,
99000,,,,,,,3.5,,,,,
99000,,,,,,,5.0,,,,,
99000,,,,,,,3.5,,,,,
99000,,,,,,,3.6,,,,,
92000,,,,,,,3.3,,,,,
92000,,,,,,,3.4,,,,,
92000,,,,,,,4.0,,,,,
92000,,,,,,,3.9,,,,,
92000,,,,,,,4.3,,,,,
92000,,,,,,,4.2,,,,,
92000,,,,,,,4.6,,,,,
92000,,,,,,,4.4,,,,,
92000,,,,,,,3.7,,,,,
92000,,,,,,,4.4,,,,,
92000,,,,,,,3.3,,,,,
92000,,,,,,,4.1,,,,,
92000,,,,,,,4.2,,,,,
92000,,,,,,,4.3,,,,,
92000,,,,,,,5.0,,,,,
92000,,,,,,,3.5,,,,,
92000,,,,,,,3.3,,,,,
92000,,,,,,,2.5,,,,,
92000,,,,,,,3.3,,,,,
92000,,,,,,,4.1,,,,,
92000,,,,,,,3.7,,,,,
92000,,,,,,,3.7,,,,,
92000,,,,,,,4.2,,,,,
92000,,,,,,,4.9,,,,,
92000,,,,,,,3.5,,,,,
47500,,,,,,,4.3,,,,,
47500,,,,,,,3.4,,,,,
47500,,,,,,,3.5,,,,,
47500,,,,,,,3.3,,,,,
47500,,,,,,,3.7,,,,,
36000,,,,,,,4.1,,,,,
36000,,,,,,,4.1,,,,,
36000,,,,,,,4.3,,,,,
36000,,,,,,,3.3,,,,,
36000,,,,,,,3.1,,,,,
36000,,,,,,,4.9,,,,,
36000,,,,,,,3.3,,,,,
36000,,,,,,,3.9,,,,,
36000,,,,,,,5.0,,,,,
36000,,,,,,,3.7,,,,,
36000,,,,,,,3.7,,,,,
36000,,,,,,,4.4,,,,,
36000,,,,,,,3.1,,,,,
36000,,,,,,,4.0,,,,,
36000,,,,,,,3.4,,,,,
36000,,,,,,,-1.0,,,,,
36000,,,,,,,3.3,,,,,
36000,,,,,,,4.1,,,,,
36000,,,,,,,3.5,,,,,
36000,,,,,,,3.4,,,,,
36000,,,,,,,2.8,,,,,
36000,,,,,,,2.9,,,,,
36000,,,,,,,4.0,,,,,
36000,,,,,,,5.0,,,,,
36000,,,,,,,3.8,,,,,
41500,,,,,,,3.8,,,,,
41500,,,,,,,3.3,,,,,
41500,,,,,,,3.6,,,,,
41500,,,,,,,4.1,,,,,
41500,,,,,,,4.6,,,,,
41500,,,,,,,3.3,,,,,
41500,,,,,,,3.4,,,,,
41500,,,,,,,3.6,,,,,
41500,,,,,,,4.1,,,,,
41500,,,,,,,3.8,,,,,
41500,,,,,,,3.6,,,,,
41500,,,,,,,2.9,,,,,
41500,,,,,,,3.7,,,,,
41500,,,,,,,3.5,,,,,
41500,,,,,,,3.6,,,,,
41500,,,,,,,1.0,,,,,
41500,,,,,,,4.1,,,,,
41500,,,,,,,3.8,,,,,
41500,,,,,,,3.7,,,,,
41500,,,,,,,5.0,,,,,
41500,,,,,,,2.6,,,,,
41500,,,,,,,4.0,,,,,
41500,,,,,,,3.5,,,,,
41500,,,,,,,4.6,,,,,
41500,,,,,,,3.8,,,,,
41500,,,,,,,2.8,,,,,
63500,,,,,,,3.9,,,,,
63500,,,,,,,4.5,,,,,
63500,,,,,,,3.0,,,,,
63500,,,,,,,4.4,,,,,
63500,,,,,,,4.1,,,,,
63500,,,,,,,4.3,,,,,
63500,,,,,,,3.4,,,,,
63500,,,,,,,2.8,,,,,
63500,,,,,,,4.2,,,,,
63500,,,,,,,3.7,,,,,
63500,,,,,,,3.4,,,,,
63500,,,,,,,3.2,,,,,
63500,,,,,,,4.2,,,,,
63500,,,,,,,4.7,,,,,
63500,,,,,,,3.8,,,,,
63500,,,,,,,3.4,,,,,
63500,,,,,,,3.1,,,,,
63500,,,,,,,3.4,,,,,
63500,,,,,,,3.4,,,,,
63500,,,,,,,2.9,,,,,
63500,,,,,,,2.5,,,,,
63500,,,,,,,4.0,,,,,
63500,,,,,,,2.8,,,,,
63000,,,,,,,3.3,,,,,
63000,,,,,,,3.8,,,,,
63000,,,,,,,3.8,,,,,
63000,,,,,,,4.2,,,,,
63000,,,,,,,4.1,,,,,
63000,,,,,,,3.7,,,,,
63000,,,,,,,3.6,,,,,
63000,,,,,,,3.5,,,,,
63000,,,,,,,2.1,,,,,
63000,,,,,,,3.7,,,,,
63000,,,,,,,2.5,,,,,
63000,,,,,,,3.6,,,,,
63000,,,,,,,3.3,,,,,
63000,,,,,,,3.9,,,,,
63000,,,,,,,3.7,,,,,
63000,,,,,,,-1.0,,,,,
63000,,,,,,,3.3,,,,,
63000,,,,,,,3.5,,,,,
63000,,,,,,,2.6,,,,,
63000,,,,,,,4.0,,,,,
63000,,,,,,,3.4,,,,,
63000,,,,,,,4.2,,,,,
68000,,,,,,,3.0,,,,,
68000,,,,,,,4.1,,,,,
68000,,,,,,,4.0,,,,,
68000,,,,,,,4.1,,,,,
68000,,,,,,,3.2,,,,,
68000,,,,,,,3.7,,,,,
68000,,,,,,,4.0,,,,,
68000,,,,,,,4.2,,,,,
68000,,,,,,,3.8,,,,,
68000,,,,,,,4.3,,,,,
68000,,,,,,,3.7,,,,,
68000,,,,,,,4.4,,,,,
68000,,,,,,,3.1,,,,,
68000,,,,,,,3.2,,,,,
68000,,,,,,,3.3,,,,,
68000,,,,,,,2.8,,,,,
68000,,,,,,,4.0,,,,,
68000,,,,,,,3.4,,,,,
68000,,,,,,,3.9,,,,,
68000,,,,,,,3.2,,,,,
68000,,,,,,,3.5,,,,,
68000,,,,,,,3.4,,,,,
68000,,,,,,,4.0,,,,,
68000,,,,,,,4.3,,,,,
68000,,,,,,,3.5,,,,,
61000,,,,,,,3.2,,,,,
61000,,,,,,,3.6,,,,,
61000,,,,,,,4.0,,,,,
61000,,,,,,,3.9,,,,,
61000,,,,,,,3.8,,,,,
61000,,,,,,,4.1,,,,,
61000,,,,,,,4.5,,,,,
61000,,,,,,,2.9,,,,,
61000,,,,,,,4.1,,,,,
150000,,,,,,,4.5,,,,,
150000,,,,,,,4.6,,,,,
150000,,,,,,,3.9,,,,,
150000,,,,,,,4.0,,,,,
150000,,,,,,,3.3,,,,,
150000,,,,,,,3.1,,,,,
150000,,,,,,,3.4,,,,,
150000,,,,,,,3.4,,,,,
150000,,,,,,,3.5,,,,,
150000,,,,,,,3.8,,,,,
150000,,,,,,,4.0,,,,,
150000,,,,,,,3.9,,,,,
150000,,,,,,,4.0,,,,,
150000,,,,,,,3.6,,,,,
150000,,,,,,,5.0,,,,,
150000,,,,,,,4.4,,,,,
150000,,,,,,,4.4,,,,,
150000,,,,,,,3.9,,,,,
150000,,,,,,,3.7,,,,,
150000,,,,,,,4.1,,,,,
150000,,,,,,,4.0,,,,,
150000,,,,,,,3.1,,,,,
150000,,,,,,,3.9,,,,,
150000,,,,,,,3.9,,,,,
150000,,,,,,,3.6,,,,,
150000,,,,,,,3.9,,,,,
120000,,,,,,,4.4,,,,,
120000,,,,,,,3.9,,,,,
120000,,,,,,,5.0,,,,,
120000,,,,,,,4.1,,,,,
120000,,,,,,,3.8,,,,,
120000,,,,,,,3.8,,,,,
120000,,,,,,,3.7,,,,,
120000,,,,,,,4.0,,,,,
120000,,,,,,,4.1,,,,,
120000,,,,,,,4.0,,,,,
120000,,,,,,,3.9,,,,,
120000,,,,,,,4.5,,,,,
120000,,,,,,,2.4,,,,,
120000,,,,,,,4.8,,,,,
120000,,,,,,,3.9,,,,,
120000,,,,,,,4.1,,,,,
120000,,,,,,,4.0,,,,,
120000,,,,,,,5.0,,,,,
120000,,,,,,,4.1,,,,,
120000,,,,,,,4.1,,,,,
120000,,,,,,,4.5,,,,,
120000,,,,,,,4.6,,,,,
120000,,,,,,,3.2,,,,,
120000,,,,,,,5.0,,,,,
120000,,,,,,,4.0,,,,,
98000,,,,,,,4.3,,,,,
98000,,,,,,,4.4,,,,,
98000,,,,,,,3.3,,,,,
98000,,,,,,,4.1,,,,,
98000,,,,,,,4.5,,,,,
98000,,,,,,,4.1,,,,,
98000,,,,,,,4.7,,,,,
98000,,,,,,,4.2,,,,,
98000,,,,,,,4.1,,,,,
98000,,,,,,,4.2,,,,,
98000,,,,,,,4.8,,,,,
98000,,,,,,,4.1,,,,,
98000,,,,,,,3.9,,,,,
98000,,,,,,,3.7,,,,,
98000,,,,,,,3.5,,,,,
98000,,,,,,,3.2,,,,,
98000,,,,,,,3.5,,,,,
98000,,,,,,,3.8,,,,,
98000,,,,,,,3.9,,,,,
98000,,,,,,,4.7,,,,,
98000,,,,,,,3.3,,,,,
98000,,,,,,,4.4,,,,,
98000,,,,,,,4.1,,,,,
98000,,,,,,,4.4,,,,,
72000,,,,,,,4.8,,,,,
72000,,,,,,,3.1,,,,,
72000,,,,,,,4.1,,,,,
72000,,,,,,,3.8,,,,,
72000,,,,,,,4.1,,,,,
72000,,,,,,,3.6,,,,,
72000,,,,,,,3.9,,,,,
72000,,,,,,,3.7,,,,,
72000,,,,,,,3.9,,,,,
72000,,,,,,,4.3,,,,,
72000,,,,,,,4.0,,,,,
72000,,,,,,,4.4,,,,,
72000,,,,,,,3.4,,,,,
72000,,,,,,,3.9,,,,,
72000,,,,,,,4.1,,,,,
72000,,,,,,,4.8,,,,,
72000,,,,,,,4.4,,,,,
72000,,,,,,,3.3,,,,,
72000,,,,,,,4.4,,,,,
72000,,,,,,,3.9,,,,,
72000,,,,,,,3.3,,,,,
72000,,,,,,,3.9,,,,,
72000,,,,,,,3.3,,,,,
72000,,,,,,,3.4,,,,,
75500,,,,,,,3.4,,,,,
75500,,,,,,,4.0,,,,,
75500,,,,,,,4.5,,,,,
75500,,,,,,,3.7,,,,,
75500,,,,,,,-1.0,,,,,
75500,,,,,,,3.5,,,,,
75500,,,,,,,3.7,,,,,
75500,,,,,,,2.2,,,,,
75500,,,,,,,3.7,,,,,
75500,,,,,,,3.7,,,,,
75500,,,,,,,3.1,,,,,
75500,,,,,,,3.7,,,,,
75500,,,,,,,4.0,,,,,
75500,,,,,,,3.7,,,,,
75500,,,,,,,5.0,,,,,
75500,,,,,,,4.5,,,,,
75500,,,,,,,3.9,,,,,
75500,,,,,,,4.1,,,,,
75500,,,,,,,3.3,,,,,
75500,,,,,,,4.0,,,,,
75500,,,,,,,3.5,,,,,
75500,,,,,,,4.4,,,,,
75500,,,,,,,3.6,,,,,
75500,,,,,,,4.8,,,,,
75500,,,,,,,2.6,,,,,
75500,,,,,,,4.1,,,,,
75500,,,,,,,4.0,,,,,
89500,,,,,,,3.8,,,,,
89500,,,,,,,3.3,,,,,
89500,,,,,,,3.9,,,,,
89500,,,,,,,3.6,,,,,
89500,,,,,,,3.8,,,,,
89500,,,,,,,3.7,,,,,
89500,,,,,,,3.2,,,,,
89500,,,,,,,3.9,,,,,
89500,,,,,,,3.3,,,,,
89500,,,,,,,3.9,,,,,
89500,,,,,,,2.9,,,,,
89500,,,,,,,3.6,,,,,
89500,,,,,,,3.9,,,,,
89500,,,,,,,4.0,,,,,
89500,,,,,,,4.1,,,,,
89500,,,,,,,3.7,,,,,
89500,,,,,,,4.1,,,,,
59000,,,,,,,3.5,,,,,
59000,,,,,,,2.8,,,,,
59000,,,,,,,4.6,,,,,
59000,,,,,,,2.6,,,,,
59000,,,,,,,3.8,,,,,
59000,,,,,,,2.6,,,,,
59000,,,,,,,2.8,,,,,
59000,,,,,,,4.6,,,,,
59000,,,,,,,4.1,,,,,
59000,,,,,,,2.8,,,,,
59000,,,,,,,4.1,,,,,
59000,,,,,,,4.9,,,,,
59000,,,,,,,4.7,,,,,
59000,,,,,,,3.6,,,,,
59000,,,,,,,3.9,,,,,
59000,,,,,,,2.8,,,,,
59000,,,,,,,4.0,,,,,
59000,,,,,,,3.4,,,,,
59000,,,,,,,4.6,,,,,
59000,,,,,,,4.3,,,,,
59000,,,,,,,1.9,,,,,
59000,,,,,,,5.0,,,,,
59000,,,,,,,3.2,,,,,
59000,,,,,,,3.8,,,,,
59000,,,,,,,5.0,,,,,
59000,,,,,,,4.0,,,,,
59000,,,,,,,3.5,,,,,
78500,,,,,,,4.5,,,,,
78500,,,,,,,4.5,,,,,
78500,,,,,,,3.3,,,,,
78500,,,,,,,4.6,,,,,
78500,,,,,,,2.8,,,,,
78500,,,,,,,-1.0,,,,,
78500,,,,,,,3.2,,,,,
78500,,,,,,,2.6,,,,,
78500,,,,,,,2.8,,,,,
78500,,,,,,,2.8,,,,,
78500,,,,,,,4.4,,,,,
78500,,,,,,,4.6,,,,,
78500,,,,,,,3.9,,,,,
78500,,,,,,,2.8,,,,,
78500,,,,,,,3.3,,,,,
78500,,,,,,,2.5,,,,,
78500,,,,,,,2.5,,,,,
78500,,,,,,,3.7,,,,,
78500,,,,,,,2.6,,,,,
78500,,,,,,,3.3,,,,,
78500,,,,,,,3.8,,,,,
78500,,,,,,,3.7,,,,,
38500,,,,,,,2.7,,,,,
38500,,,,,,,3.3,,,,,
38500,,,,,,,3.8,,,,,
38500,,,,,,,3.5,,,,,
38500,,,,,,,3.5,,,,,
38500,,,,,,,3.8,,,,,
38500,,,,,,,3.8,,,,,
38500,,,,,,,3.7,,,,,
38500,,,,,,,3.9,,,,,
38500,,,,,,,3.1,,,,,
38500,,,,,,,3.7,,,,,
38500,,,,,,,3.6,,,,,
38500,,,,,,,2.8,,,,,
38500,,,,,,,3.3,,,,,
38500,,,,,,,4.1,,,,,
38500,,,,,,,3.3,,,,,
38500,,,,,,,5.0,,,,,
38500,,,,,,,2.8,,,,,
38500,,,,,,,3.5,,,,,
38500,,,,,,,3.5,,,,,
38500,,,,,,,2.7,,,,,
38500,,,,,,,3.3,,,,,
38500,,,,,,,4.4,,,,,
38500,,,,,,,2.8,,,,,
60000,,,,,,,2.8,,,,,
60000,,,,,,,3.5,,,,,
60000,,,,,,,3.4,,,,,
56000,,,,,,,3.0,,,,,
56000,,,,,,,3.5,,,,,
56000,,,,,,,3.5,,,,,
56000,,,,,,,3.7,,,,,
56000,,,,,,,5.0,,,,,
56000,,,,,,,-1.0,,,,,
56000,,,,,,,3.5,,,,,
56000,,,,,,,3.9,,,,,
56000,,,,,,,5.0,,,,,
56000,,,,,,,3.5,,,,,
56000,,,,,,,2.9,,,,,
56000,,,,,,,5.0,,,,,
56000,,,,,,,5.0,,,,,
56000,,,,,,,3.9,,,,,
68000,,,,,,,3.3,,,,,
68000,,,,,,,3.8,,,,,
68000,,,,,,,-1.0,,,,,
68000,,,,,,,3.9,,,,,
68000,,,,,,,3.1,,,,,
68000,,,,,,,4.4,,,,,
68000,,,,,,,5.0,,,,,
68000,,,,,,,3.8,,,,,
68000,,,,,,,2.9,,,,,
68000,,,,,,,-1.0,,,,,
51000,,,,,,,1.7,,,,,
51000,,,,,,,4.2,,,,,
51000,,,,,,,4.8,,,,,
51000,,,,,,,3.9,,,,,
51000,,,,,,,4.8,,,,,
63500,,,,,,,4.7,,,,,
63500,,,,,,,3.6,,,,,
40000,,,,,,,4.2,,,,,
40000,,,,,,,3.6,,,,,
40000,,,,,,,3.7,,,,,
40000,,,,,,,2.9,,,,,
40000,,,,,,,3.5,,,,,
40000,,,,,,,3.9,,,,,
40000,,,,,,,3.8,,,,,
40000,,,,,,,3.6,,,,,
40000,,,,,,,5.0,,,,,
40000,,,,,,,2.3,,,,,
40000,,,,,,,2.5,,,,,
40000,,,,,,,3.7,,,,,
40000,,,,,,,2.8,,,,,
40000,,,,,,,5.0,,,,,
40000,,,,,,,3.4,,,,,
40000,,,,,,,4.5,,,,,
40000,,,,,,,5.0,,,,,
40000,,,,,,,4.5,,,,,
40000,,,,,,,3.7,,,,,
40000,,,,,,,2.5,,,,,
40000,,,,,,,4.0,,,,,
40000,,,,,,,4.5,,,,,
40000,,,,,,,3.6,,,,,
66000,,,,,,,3.4,,,,,
66000,,,,,,,3.7,,,,,
66000,,,,,,,3.9,,,,,
66000,,,,,,,4.5,,,,,
68000,,,,,,,3.6,,,,,
68000,,,,,,,3.8,,,,,
68000,,,,,,,3.9,,,,,
68000,,,,,,,3.8,,,,,
68000,,,,,,,5.0,,,,,
68000,,,,,,,3.4,,,,,
68000,,,,,,,4.1,,,,,
68000,,,,,,,4.1,,,,,
68000,,,,,,,3.9,,,,,
68000,,,,,,,3.9,,,,,
68000,,,,,,,3.6,,,,,
68000,,,,,,,3.4,,,,,
68000,,,,,,,3.6,,,,,
68000,,,,,,,3.8,,,,,
68000,,,,,,,3.6,,,,,
68000,,,,,,,4.1,,,,,
68000,,,,,,,3.7,,,,,
68000,,,,,,,3.5,,,,,
68000,,,,,,,4.1,,,,,
68000,,,,,,,3.9,,,,,
68000,,,,,,,5.0,,,,,
68000,,,,,,,4.6,,,,,
68000,,,,,,,3.2,,,,,
68000,,,,,,,3.9,,,,,
